smiles,absorption wave length
Cc1cc(C)c(N2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@H]3C2=O)C42CC2)c(C)c1,260.83
O=C(O)CCCC(=O)Nc1ccccc1C(=O)N1CCCCC1,275.42
CC(C)(C)c1ccc(C(=O)n2cc(Cl)cn2)cc1,289.91
CCCn1c(NCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,272.1
C=C(C)CSc1nc(-c2ccccc2)cc(-c2cccs2)c1C#N,362.36
O=C(c1ccc(COc2ccc3ccccc3c2)o1)N1CCCC1,296.05
CCN(CC)c1nc(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,381.0
COc1ccc(F)cc1S(=O)(=O)NCc1ccc2c(c1)OCO2,300.91
c1ccc(CN2C[C@H]3CSC[C@H](C3)C2)cc1,251.78
O=S(=O)(c1ccc(Cl)cc1)n1nnc2ccccc21,281.83
COc1ccc(C2=NN(C(C)=O)[C@@H](c3ccc(Cl)cc3)C2)cc1,307.72
O=C(c1ccc(CSc2ccccn2)cc1)N1CCOCC1,282.89
Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1ccc(O)c(O)c1,398.32
CC(C)(C)NC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,233.95
CC1=CC(=O)C(C(C)C)=CC1=O,495.99
O=C(NCCc1ccccc1)Nc1ccc(Cl)cc1,261.5
Nc1nonc1C(=O)N1CCCCC1,285.52
O=C1CCC(=O)N1c1cccnc1,258.3
CCOC(=O)c1cnc(S/C=C/C(=O)c2ccccc2)nc1N,355.06
O=C(O)/C=C/c1ccc(OCc2ccccc2)cc1,298.1
FC(F)(F)c1cccc(-c2cc[nH]n2)c1,255.51
NNC(=O)CCc1ccccc1,228.97
Clc1cccc(-c2nc3ccccc3c3nc4ccccc4n23)c1,355.12
COc1ccccc1NC(=S)N1CCCC[C@@H]1CO,359.84
O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,264.98
c1ccc(-n2ncc3c(N4CCCC4)ncnc32)cc1,293.77
Cc1cc(C)nc(NS(=O)(=O)c2ccc(Cl)cc2)n1,271.03
COc1cc2c(cc1OC)C(Cc1ccccc1)=NC(C)(C)C2,301.68
C[C@H](S[C@@H]1CC(=O)N(c2ccccc2)C1=O)C(=O)O,261.15
O=C1OC(c2ccccc2)=N/C1=C/c1ccc(Cl)cc1,379.96
CC[C@@H]1SC2=NCCN2[C@]1(O)c1ccc(Cl)cc1,280.97
NNC(=O)CNC(=O)c1c(F)cccc1F,256.0
CC(C)(C)c1ccc(NC(=O)c2ccco2)c(N)c1,313.41
CC(=O)c1ccc(F)c2ccccc12,337.77
CC(C)CC1=NN2C(=N)/C(=C/c3cccs3)C(=O)N=C2S1,383.97
O=C(c1c(F)cccc1F)N1CCCC1,252.53
COc1cccc(NC(=S)Nc2ccc(Cl)cn2)c1,380.13
Cc1ccc(S(=O)(=O)N[C@@H](C)c2ccccc2)cc1,238.44
O=C1c2ccccc2-c2nc3cc(Cl)ccc3nc21,457.07
CN(C)S(=O)(=O)Nc1cccc(N)c1,261.01
Cc1ccc2c(c1)[C@@H](c1ccccc1C(F)(F)F)CC(=O)N2,278.21
Cc1cc(Cl)ccc1NS(=O)(=O)c1cccs1,271.11
CCC(=O)O[C@]1(Cc2ccc(CC)cc2)C[C@@H](C)N(C)C[C@H]1C,238.43
O=[N+]([O-])c1cccc(-c2noc(CSC3=NCCN3)n2)c1,365.13
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccc2c(c1)OCCO2,550.04
Cc1ccc(C)c(OCC(=O)N2CCCC2)c1,243.97
[O-]/[N+](=C/c1ccc(Cl)cc1)c1ccccc1,355.9
CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,322.19
COc1ccccc1NCn1c(=O)sc2ccccc21,272.99
C[C@H]1CCCC[C@@H]1NC(=O)c1ccccc1Cl,250.78
CN(C)/N=C/c1ccc(OC(=O)c2ccccc2)cc1,355.31
Nc1ccccc1SCc1c(F)cccc1Cl,309.2
CCOc1ccc(C(=O)C[C@@H](Sc2ccc(C)cc2)C(=O)O)cc1,330.03
Cc1ccc(/N=C2/c3cc([N+](=O)[O-])ccc3-c3ncccc32)cc1,472.25
CSc1ccc(-c2nnn(CC(=O)O)n2)cc1,291.81
COC(=O)CSc1cc([N+](=O)[O-])ccc1C#N,403.77
Cc1ccc(C=O)s1,337.84
COC(=O)C1=C(C)N(Cc2ccccc2)C(=O)/C1=C/c1ccc(C)cc1,393.24
N#Cc1c(Cl)cccc1NC(=O)c1cccs1,307.13
COC(=O)CCc1cc(OC)c(OC)c(OC)c1,248.24
COc1ccc(CNC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,412.08
COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@@H](C2)N(C)CC[C@]314,293.77
CC(=O)N1CC(=O)NC1=S,421.88
CCOC(=O)c1ncoc1-c1ccc(C(F)(F)F)cc1,290.14
CC(=O)Nc1ccc(C(=O)Nc2nnc(C(C)(C)C)s2)cc1,295.04
C(=N/c1ccc(Oc2ccccc2)cc1)\c1ccccc1,353.55
O=C(O)CNC(=O)c1ccc(C(=O)NCC(=O)O)cc1,283.85
CC(C)(C)c1cn2nc(C(C)(C)C)sc2n1,272.29
O=S(=O)(c1ccc2ccccc2c1)N1CCCc2ccccc21,326.33
O=c1oc2cc(O)ccc2cc1-c1cccc(Cl)c1,332.78
CCOc1ccc(C(=O)CNc2nc3c(OC)cccc3s2)cc1,362.78
Oc1ccc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc1O,254.55
O=C1c2cccc3cccc(c23)C(=O)N1c1ccc2c3c(cccc13)CC2,466.57
COC[C@H](C)NC(=O)C1c2ccccc2Oc2ccccc21,271.68
Cc1ccc(N2N[C@]3(C[C@H](C)CC(C)(C)C3)NC2=S)cc1C,331.85
CC1=C(C(=O)Nc2ccc(C)cc2)[C@H](c2ccccc2F)NC(=O)N1,287.4
c1ccc([C@@H]2C3=C(CCCC3)Nc3nc4ccccc4n32)cc1,305.83
Cn1nccc1NC(=O)/C(C#N)=C/c1ccc(C#N)cc1,374.86
Clc1ccc(C[C@H]2CC[C@@H]3CCCCN3C2)cc1,272.07
C[C@@H]1CN(c2ncnc3scc(-c4ccccc4)c23)C[C@@H](C)O1,292.64
C[C@@H]1CCCN(C(=O)CCc2ccccc2)C1,229.29
O=C(NCCc1c[nH]c2ccccc12)Nc1ccccc1,259.61
CC(=O)Nc1nc2ccccc2s1,263.94
CNC(=S)Nc1ccc(Oc2ccccc2)cc1,333.85
CCc1ccc(-c2csc(NC(=O)Oc3ccccc3)n2)cc1,283.99
COc1cccc(Sc2cccc(N)c2C#N)c1,322.69
O=c1c(Cl)c(S)cnn1Cc1ccccc1,307.34
CCCC(=O)N[C@H](c1ccc(C)cc1)c1ccc2cccnc2c1O,336.83
COC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,285.8
O=C(CSc1ccccn1)N/N=C/c1c(O)ccc2ccccc12,341.43
COc1ccc(/C=C/C(=O)NC(=O)c2ccccc2O)cc1OC,338.42
C[C@@H]1CCCN(C(=O)[C@@H](C)Oc2ccccc2)C1,241.92
Cn1cnnc1S[C@H](C(=O)O)c1ccccc1,275.15
COc1ccc(C=O)cc1COc1ccc(Cl)cc1,329.33
Cc1cc(C(=O)NN)n(C(C)(C)C)n1,247.82
CCOc1ccccc1NC(=O)CSc1nc2ccccc2o1,297.05
O=C1c2cccnc2C(=O)N1c1ccc(Oc2ccccc2)cc1,431.38
CCOC(=O)c1nnn(Cc2ccccc2Cl)c1N,275.21
C[C@](C#N)(Cc1ccccc1)Nc1ccc(Cl)cc1,266.1
Cc1cc(C)n(S(=O)(=O)c2ccc(Cl)c3ccccc23)n1,305.76
CC1CCN(C(=O)NC(=O)c2ccc(Cl)cc2)CC1,280.46
O=C(O)c1cc(-c2ccc3ccccc3c2)nc2ccccc12,383.11
N#Cc1ccccc1-c1ccccc1C#N,270.38
COc1ccccc1N1C(=O)C[C@@H](Nc2ccccc2)C1=O,310.54
COc1ccc(-n2c(=O)sn(C)c2=O)cc1,312.27
CC(C)(C)[C@@H](O)c1ccc(C(=O)O)cc1,264.12
Cc1ccc(NC(N)=S)c(C)c1,322.87
O=C(Cc1ccccc1)OCC(=O)c1ccc([N+](=O)[O-])cc1,364.62
Clc1ccc2nc3c(nc2c1)Nc1ncccc1O3,357.67
c1ccc(CN2CCC(NCCc3c[nH]c4ccccc34)CC2)cc1,266.18
CNC(=S)N(Cc1cccnc1)Cc1ccccc1Cl,337.12
O=[N+]([O-])c1cccc(CSc2nc3ccccc3[nH]2)c1,397.97
N#CC1CCC(CNC(=O)c2sc3ccccc3c2Cl)CC1,289.74
COc1ccccc1OC(=O)COc1ccc(Cl)cc1,259.75
N#C/C(=C\Nc1ccc2c(c1)OCCO2)S(=O)(=O)c1cccs1,305.97
COc1ccc(-n2nnnc2S)cc1OC,250.51
N#CCN(CC#N)C(=O)c1ccc(-c2ccccc2)cc1,280.96
CCOC(=O)Cn1nnc(CSc2ccc(Cl)cc2)n1,277.21
OCc1ccc(F)cc1,233.72
CCc1ccc(OCC(=O)Nc2cccc(Cl)c2)cc1,276.33
NNC(=O)c1ccc(COc2ccc(Cl)cc2)o1,288.38
CCc1ccccc1N1C(=O)C[C@H](Sc2nccc(C)n2)C1=O,282.74
CC(C)(C)OC(=O)N1[C@H](C(=O)O)COC1(C)C,226.19
FC(F)(F)c1n[nH]c(-c2ccccc2)c1Cl,252.41
O=C1OC(c2ccccc2)=C/C1=C/c1ccc(Cl)cc1,419.75
COc1ccc(NC(=O)CCC(=O)O)cc1,251.29
O=C(O)C[C@@H](NC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1,340.52
NC(=O)c1cccc2ccccc12,298.77
C=C1[C@@H](C(=O)O)[C@H]1C(=O)O,239.1
COC(=O)CNc1nc(-c2ccc(C)cc2)nc2ccccc12,314.6
COc1ccc(NC(=O)Nc2nnc(-c3ccccc3)s2)cc1,361.62
Nc1cc(Cl)ccc1F,258.64
C[C@H]1CCCCN1C(=O)Nc1cccc(C(F)(F)F)c1,259.01
CC(=O)NC1CC(C)(C)N(OC(C)=O)C(C)(C)C1,231.1
CC1(C)c2ccccc2N(CC(N)=O)[C@@]12C=Cc1ccccc1O2,334.9
Cc1cc(SCC(=O)c2ccc(F)cc2)nc2ccccc12,345.2
NS(=O)(=O)c1cccc(C(=O)N2CCCc3ccccc32)c1,307.49
CCN(CC)c1nc2nonc2nc1Nc1cccc(C)c1C,350.74
O=C1CCCN1c1cccc(C(F)(F)F)c1,254.76
COC(=O)c1c(NC(=O)[C@@H]2CCCO2)sc2c1CCCC2,314.65
CC(=O)[C@@H]1C(=O)c2cccc([N+](=O)[O-])c2C1=O,407.55
Cc1cccnc1NC(=O)c1ccccc1C(=O)O,284.17
O=C(O)[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,268.57
C=Cc1ccc(C(=O)O)cc1,278.04
CN1N=C2c3ccccc3CC[C@@H]2[C@H]1c1ccc(C#N)cc1,351.11
CC(=O)Nc1cc(-c2ccc(C(C)(C)C)cc2)sc1C(N)=O,317.51
Cc1ccc(N/N=C2\N[C@H](C)COC2=O)cc1Cl,364.05
Cc1ccc2c(nc3s/c(=C\c4cccc(F)c4)c(=O)n32)c1C,411.88
CCCS(=O)(=O)[C@@H](CCl)CN1C(=O)c2ccccc2C1=O,325.04
CCc1ccc2[nH]c(C(=O)NCc3ccccc3)cc2c1,296.8
CCOc1ccc(NC(=S)NC(=O)c2ccc(Cl)cc2)cc1,392.09
Nc1ccc(C(F)(F)F)c(F)c1F,249.14
Cc1cc(NCC2CC2)n2nc(Nc3cc(Cl)ccc3C)nc2n1,277.06
COc1ccc(NC(=O)COc2ccccc2Cl)c(OC)c1,260.57
NC(=S)c1ccc(-c2ccccc2F)cc1,442.78
O=C1CCCC2=C1[C@@H](c1ccc(Cl)cc1)Nc1ccccc1N2,330.52
COc1ccc(C(=O)N2CCOCC2)cc1[N+](=O)[O-],332.35
N#Cc1cc2c(nc1SCc1ccccc1Cl)CCCC2=O,346.36
COC(=O)c1ccc(F)cc1Cl,267.36
CCc1ccc2[nH]c(C(=O)NCCN3CCCCC3)cc2c1,298.55
O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C/c1cccc2ccccc12,437.28
O=[N+]([O-])c1ccc([S@@](=O)N2CCOCC2)cc1,375.5
O=c1oc2ccccc2cc1-c1nc2ccccc2[nH]1,371.49
O=[N+]([O-])c1ncn(C[C@H](O)CN2CCCCC2)n1,330.46
CC(C)(C)OC(=O)N1CCC(CNC(=O)Nc2ccccc2)CC1,253.21
COc1c2n(c3ccc(F)cc13)CCNC2,284.58
COc1ccccc1NC(=O)c1sc(-c2ccccc2)nc1C,378.67
Cc1cc(C(=O)Nc2nncs2)ccc1[N+](=O)[O-],338.05
COc1ccc2[nH]c(C(N)=O)c(OC(C)C)c2c1,325.25
N#CCc1ccc(NC(=O)Nc2ccccc2)cc1,260.07
COC(=O)C1=C(C)N(C)C(=O)N[C@@H]1c1cccc(O)c1,288.73
Cc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,338.28
Cc1csc2c(=O)sc(NC(=O)c3ccc(F)cc3)nc12,329.53
O=C(c1ccc(-c2ccccc2)cc1)N1CCN(c2ccccc2)CC1,349.48
CC(=O)C[C@]1(O)C(=O)Nc2ccc(F)cc21,294.29
CCOC(=O)C1=C(C)N(C)C(=O)N[C@@H]1c1cccc(F)c1,284.08
CCC1=NN(C(=O)c2ccccc2Cl)[C@@](O)(C(F)(F)F)C1,271.27
CC(=O)OCCn1c(=O)c2ccccc2c2ccccc2c1=O,293.48
CC1(CC(=O)N/N=C/c2cccc3ccccc23)OCCO1,336.0
Nc1ccc(C(=O)NN[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)cc1,267.81
CC(=O)C1=C(C)Nc2ncnn2[C@H]1c1ccc(C(C)C)cc1,327.99
O=C(O)COc1ccccc1/C=C1/NC(=S)NC1=O,432.69
Cc1ccccc1C(=O)Nc1ccccc1Cl,259.84
N#Cc1c(F)cccc1[C@@H](C#N)c1ccccc1,275.45
N#Cc1c(N)n(Cc2ccccc2)c2nc3ccccc3nc12,356.48
Cc1ccccc1OCC(=O)Nc1c[nH]c(=O)[nH]c1=O,303.79
COc1cccc(C(=O)Nc2nnc(Cc3ccccc3)s2)c1,291.26
Cc1cc(C)n(-c2nc3nonc3nc2Nc2ccccc2C)n1,445.87
CSc1nc(-c2cccnc2)nc(-c2ccccc2)c1C#N,336.69
O=C(OCc1ccco1)c1ccc(-c2ccc(Cl)cc2)s1,313.62
CC(C)CCN1NC(C)(C)NC1=S,297.15
Cc1cc(Cl)ccc1NNC(=O)c1c(-c2ccccc2)noc1C,265.23
Clc1ccc(CCNC2=NCCS2)cc1,255.3
COc1ccc(CC(=O)N(C)c2ccccc2)cc1,264.44
CN1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,467.23
CCOC(=O)Cn1nc([N+](=O)[O-])c(Cl)c1C,327.05
COC(=O)c1c(NC(=O)c2ccc(C)cc2)sc2c1CC[C@@H](C)C2,344.43
C[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,274.24
Cc1cc(=O)oc2c1c(C)nn2-c1ccc(S(N)(=O)=O)cc1,299.43
Fc1ccc(COCC2CCN(Cc3ccccn3)CC2)cc1,294.24
O=C(Nc1ccc(F)c(Cl)c1)c1ccccc1O,275.02
CCCc1nnc(SCc2ccccc2F)n1N,273.77
CCc1ccccc1NNC(=O)c1sccc1Cl,320.49
CCSc1nc2ccccc2n1CCOc1ccccc1,259.71
CS[C@H](C)c1ccn(S(=O)(=O)c2ccc(Cl)cc2)n1,319.44
CC(C)[C@H]1C[C@@](C)(c2csc(N)n2)OC1=O,257.41
O=C(c1ccccc1)[C@H](CC(=O)N1CCOCC1)c1ccccc1,335.67
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,266.22
CC(=O)Nc1ccc(Nc2nc(-c3ccncc3)cs2)cc1,321.64
COc1ccc(/C=C/C(=O)Nc2ccc(C(C)=O)cc2)cc1OC,337.11
Cc1ccc(Cc2nc(C(C)(C)C)cs2)cc1,247.47
Cc1nc2ccccc2n1CC(=O)N/N=C/c1ccc(N(C)C)cc1,331.81
CCOc1ccc2c(oc(=O)c3ccccc32)c1C,317.33
O=C(NCCc1ccccc1)NC1CCCCC1,229.85
Cc1c(Cl)cccc1-n1c(CCC(=O)O)ccc1-c1cccs1,324.14
Clc1ccc(Sc2ccc3nnc(-c4ccccc4)n3n2)cc1,365.56
CC1=CC(C)(C)Nc2ccc(OC(=O)c3ccc([N+](=O)[O-])cc3)cc21,591.67
COc1ccccc1C(=O)N(C(C)C)C(C)C,251.67
CN1CCN(c2nccs2)CC1,258.99
COc1ccc(C=O)cc1OCC1CCCCC1,326.95
CC(C)Oc1ccccc1C(=O)Nc1ccnc2[nH]ncc12,293.12
O=C(NC(=O)N1CCCCC1)c1ccc(Cl)c([N+](=O)[O-])c1,330.7
Cc1ccc(/C=N/N2CCN(c3ccc(Cl)cc3)CC2)o1,294.52
O=C(/C=C/c1ccccc1Cl)Nc1ccccc1C(F)(F)F,308.96
Cc1onc(-c2ccccc2Cl)c1NC(=O)NCc1cccs1,256.19
CCc1ccc(S(=O)(=O)NCc2ccc3c(c2)CCO3)cc1,275.88
N#CCC(=O)N1CCOCC1,219.46
C[C@@H](Oc1ccc(C=C2C(=O)c3ccccc3C2=O)cc1)C(=O)O,407.48
O=C(NNC(=O)c1cccc2ccccc12)c1ccc2c(c1)OCO2,315.0
O=C(C[C@@H]1Nc2ccccc2NC1=O)Nc1cccc(Cl)c1,268.49
COC(=O)c1ccc(CSc2nc3ccccc3[nH]2)cc1,330.61
O=C(c1ccccc1F)n1cc(Cl)cn1,284.29
O=c1cc(-c2ccccc2)sc2ccccc12,361.59
CCOc1ccc2c(c1)nc1n2C(=O)C[C@@H](c2ccccc2)S1,327.67
Cc1cc(C)n(-c2ccc([N+](=O)[O-])cc2)n1,331.99
Nc1cccc(-c2cc3ccccc3oc2=O)c1,405.36
C[C@H](CS)C(=O)N1C[C@H](Sc2ccccc2)C[C@@H]1C(=O)O,262.81
COc1ccccc1N(C)C(=O)c1c[nH]c(=O)c2ccccc12,294.49
COC[C@@H](C)NC(=O)c1cc2cccc([N+](=O)[O-])c2[nH]1,381.77
Cn1nc(CC(=O)c2cccs2)c(=O)[nH]c1=S,374.32
CC(=NNC(=O)c1n[nH]c2c1CCc1ccccc1-2)c1ccccc1,309.45
O=C1CCC(=O)N1CNc1ccccc1OC(F)(F)F,278.21
NC(=O)[C@H](CO)NC1Cc2ccccc2C1,233.52
CC1=C(C(=O)OCc2ccccc2)Sc2cc(C)ccc2N1,400.04
N#Cc1ccc(-c2cccs2)[nH]c1=S,517.06
CCc1ccccc1NC(=O)[C@@H](C)Oc1ccc(OC)cc1,268.3
CC(=O)NC1=NN(C(C)=O)[C@H](c2ccc(Cl)cc2)S1,320.24
Cc1[nH]c2ccccc2c1[C@H](O)c1ccccn1,326.16
Cc1nc2sc3c(c2c(=O)n1/N=C/c1cccnc1)CCCC3,387.23
N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,235.79
CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,382.95
COc1ccc(CCNC(=O)/C=C/c2cc(OC)ccc2OC)cc1,315.49
CC(C)C1=CC2=CC(=O)[C@@H]3C(C)(C)CCC[C@@]3(C)C2=C(O)C1=O,505.94
Cc1cc(=O)oc2cc(OCC(=O)[C@H]3CCOC(C)(C)C3)ccc12,301.49
C[C@H]1CC(=O)Nc2ccccc2N1C(=O)Nc1ccc(F)cc1,262.89
CC1=CC(=O)N(c2ccccc2)C1=O,394.61
CC(=O)NN=C(C)C,241.29
Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)c1ccccc1,333.31
CCOc1cc(/C=c2/sc3n(c2=O)CCN=3)ccc1O,365.46
Cc1nc(-c2ccc(C#N)cc2)cs1,286.01
COc1ccc(NC(=S)NC2CC(C)(C)NC(C)(C)C2)cc1,339.4
COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(SC)cc1,297.25
CC(=O)N[C@]1(C)CC[C@@H](C(C)(C)C#N)C1,223.08
Cc1ccccc1NC(=O)CN1C(=O)[C@H]2CC=C(Cl)C[C@H]2C1=O,306.91
FC(F)(F)Oc1ccccc1,229.95
O=C(c1ccc2occc2c1)N1CC=C(c2ccccc2)CC1,267.81
O=C(NN[C@H]1CC(=O)N(c2ccccc2Cl)C1=O)c1ccccc1,285.13
N#CC1=C(N)Oc2cc(O)ccc2[C@H]1c1ccccc1F,269.73
N#CC(C#N)(Cc1ccccc1)Cc1ccccc1,230.82
CC(=O)N1CCN(NS(=O)(=O)c2ccc(F)cc2)CC1,290.35
Cc1ccc(OCC(=O)Oc2ccc(C(C)C)cc2)cc1,264.1
O=C1c2ccccc2C(=O)N1c1cccc(F)c1,361.75
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,204.38
COc1ccc(-n2nnnc2-c2cnc(N)nc2C(F)(F)F)cc1,307.42
N#CC1=C(N)OC2=C(CC/C2=C/c2ccccc2)[C@H]1c1ccccc1,319.66
CC1=C(C(=O)OC2CCCCC2)[C@@H](c2ccccc2)NC(=O)N1,272.1
O=C(Nc1ccccc1)N1CCN2CCC1CC2,246.26
CC(=O)Nc1c(F)ccc([N+](=O)[O-])c1F,332.36
N#Cc1ccc(CSc2nc3ccccc3s2)cc1,313.39
O=C1CCN(C(=O)c2ccccc2F)c2ccccc21,342.5
Cc1nn(-c2ccccc2)nc1C(=O)NC(=O)N1C[C@@H](C)O[C@H](C)C1,291.74
O=CN1CCNCC1,217.21
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccccc1Cl,368.84
COC(=O)CN(c1ccc(C)c(Cl)c1)S(C)(=O)=O,246.72
COc1ccc(CNCc2cccc(OC)c2OC)cc1,244.41
Cn1c(=O)[nH]c(=O)c2c1nc(N1CCCCC1)n2C[C@H](O)CCl,283.65
CC(=O)N/C(=C/c1ccccc1)C(=O)O,330.51
CCOC(=O)CC(=O)Nc1ccsc1C(N)=O,277.77
COC(=O)c1ccc(C=O)cc1,355.23
Cc1ccccc1OCC(=O)Nc1ccc(S(N)(=O)=O)cc1,291.0
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,327.37
CCOC(=O)c1sc2cc(OC)ccc2c1Cl,308.17
COc1ccc(-c2oc3ccccc3c(=O)c2O)c(OC)c1,355.01
N#C/C(=N\Nc1cccc(F)c1)C(=N)N1CCOCC1,340.93
COC(=O)[C@@H]1OC(c2ccccc2)O[C@H]1C(=O)OC,229.45
C[C@@H]1O[C@@]1(C)C(=O)/C=C/N(C)C,316.08
CC(C)[C@](C)(C#N)Nc1ccccc1,255.54
COc1cc(NC(=O)COc2ccccc2C)cc([N+](=O)[O-])c1,420.9
CCOC(=O)Cc1ncccc1C(=O)O,284.76
COC(=O)c1cc(=O)nc2n1[C@@H]1O[C@@H](CO)[C@@H](O)[C@H]1O2,341.66
O=C1OC(c2cc([N+](=O)[O-])ccc2Cl)=N/C1=C\c1cccc(F)c1,396.88
O=C(O)c1ccc(Cl)cc1F,269.81
Cc1ccc2c(c1)Oc1ncc(N)cc1C(=O)N2C,316.84
O=C(NC[C@H]1CCCO1)N1c2ccccc2Sc2ccccc21,291.74
COC(=O)C1=C(C)NC(=O)/C1=C\c1ccc(O)c(OC)c1,390.31
CCOC(=O)c1cnc2ccccc2c1NCCN1CCOCC1,333.36
CC(=O)[C@H](N)c1ccccc1,282.47
CCc1cc(=O)oc2c(C)c3occ(-c4cccc(OC)c4)c3cc12,343.54
CC(C)=NNc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,285.23
CCOc1ccccc1[C@@H]1C(C(=O)OC(C)C)=C(C)Nc2nnnn21,291.09
C[C@@H](Sc1ncnc2sc3c(c12)CCCC3)C(=O)O,291.98
CCOc1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1,373.58
C[C@H](NC(=O)[C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1)c1ccccc1,254.65
O=C(O)c1cccc(NC(=O)c2cccc3c2C(=O)c2ccccc2-3)c1,491.07
Cc1ccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)c(C)c1,351.45
CSc1ccc(Cl)c(C(=O)O)c1,293.05
CC(C)(C)c1ccc(C(=O)N/C(=C/c2ccc(O)cc2)C(=O)O)cc1,311.9
COc1ccc(C=C2C(=O)OC3(CCCCC3)OC2=O)cc1OC,367.8
CN(C)CCC(=O)c1ccccc1,356.14
Nc1c(S(=O)(=O)c2ccccc2)csc1C(=O)O,318.76
CCOc1cc(C=O)cc([N+](=O)[O-])c1O,333.13
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,267.88
Cc1cccc(-c2nc3cc(C)ccc3o2)c1,293.36
CSc1nc(C)nc(N/C=C(\C#N)S(=O)(=O)c2ccccc2)n1,295.77
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,297.18
O=C(Nc1ccc2c(c1)OCCO2)c1ccc([N+](=O)[O-])cc1Cl,457.42
COC(=O)c1ccc(NC(=S)NC(=O)CC(C)(C)C)cc1,433.66
COc1ccc(C(=O)c2ccccc2O)c(O)c1,321.52
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CCO2,264.2
CC(C)(C)c1ccc([C@@]23OC(=O)C(C)(C)[C@H]2OC(=O)C3(C)C)cc1,241.14
CSc1ccc([C@H]2CC(=O)Nc3c2ccc2ccccc32)cc1,319.84
N#C/C(=C\c1ccc(-c2ccc(Cl)cc2)o1)C(N)=O,380.2
O=C(O)C[C@H](Cc1ccc(Cl)cc1)C(=O)NC1CCCCC1,237.82
NC(=O)c1cccc(OC(F)(F)F)c1,278.2
CC(C)(C)c1ccc(-c2nc3cc(Cl)ccc3c(=O)o2)cc1,312.26
Cn1c(SCC(=O)O)nnc1-c1ccc2ncccc2c1,313.67
Cc1ccc(C)c(OCC(=O)Nc2cccc(Cl)c2)c1,294.05
CCCC1=NN(c2ccc(F)cc2)C(=O)/C1=C\NCC1CCNCC1,369.05
O=S(=O)(Cc1cc(F)cc(F)c1)c1ccc(Cl)cc1,248.42
CC(=O)c1cccc(NC(=S)Nc2ccc(F)cc2)c1,364.46
COc1cccc(/C=N/NC(=O)c2cccc(Cl)c2)c1,312.73
O=C(c1ccccc1)c1cc(F)c(N2CCCCC2)cc1Cl,351.06
COc1ccc2c(c1)CCCN2C(=O)c1c(F)cccc1F,295.14
FC(F)(F)c1cccc(NN=C2C3CC4CC(C3)CC2C4)n1,301.35
CO/N=C1\C[C@H](c2ccccc2)Oc2ccccc21,291.07
COCc1cc(C)nc(SCC(=O)N2CCCCC2)c1C#N,328.88
C=CCc1cc(C)ccc1OC[C@@H](O)CN1CCCCC1,262.27
C[C@H](NC(=O)c1cccc(Cl)c1)c1ccccc1,277.43
COC(=O)c1ccc([C@H]2NC(=O)CC[C@H]2[N+](=O)[O-])cc1,305.44
Cc1ccc2cccc(OC(=O)c3cc4ccccc4o3)c2n1,303.42
COc1cccc(/C=N/N2C(=O)c3ccccc3C2=O)c1O,457.06
CCOc1ccccc1C(=O)Nc1cccc(C(=O)OC)c1,293.77
FC(F)(F)c1cc(-c2ccccn2)nc2cc(-c3ccccc3)nn12,368.4
O=C(NC(=S)N1CCCc2ccccc21)c1ccc([N+](=O)[O-])cc1,498.94
