smiles,absorption wave length
C#C[C@](C)(CC)NS(=O)(=O)c1c(C)ccc2nsnc12,341.99
COc1ccc(-c2ccc(CCC(=O)O)n2-c2cccc(O)c2)cc1,307.74
CCOC(=O)[C@@]1(C#N)C(N)=C(C#N)C2=C(CCCC2)[C@@H]1c1ccccc1,331.41
c1ccc2[nH]c(SCc3ccc4nonc4c3)nc2c1,394.37
c1ccc(-n2nnnc2SCc2ccc3nonc3c2)cc1,318.65
CC(=O)c1c(C)oc(C)c1CSCc1ccc(C(=O)O)o1,318.98
CC(=O)N1[C@@H](C(=O)O)CS[C@H]1c1c(F)cc(F)cc1F,268.4
O=C(Nc1nnc(C2CCCCC2)s1)C1CCCCC1,257.62
CCn1c2ccccc2n2cc(-c3ccccc3)nc12,309.97
Nc1ccc(OC[C@H](O)C[n+]2ccccc2)cc1,1812.49
CC1(C)OC(=O)N(C[C@@H]2CCCO2)[C@]1(C)O,187.46
N#CC1=C(N)Oc2[nH]nc(-c3ccc(F)cc3)c2[C@H]1c1ccoc1,257.75
CC1(C)CC(=O)C2=C(C1)OC(N)=C([N+](=O)[O-])[C@H]2c1ccccc1Cl,340.98
N#Cc1ccccc1OCC(=O)N/N=C/c1cccc(O)c1,301.93
CC[C@H](C(=O)Nc1cc(OC)ccc1OC)c1ccccc1,278.47
CCN1C(=O)/C(=C/c2ccc(N(C)C)cc2Cl)OC1=S,399.37
O=[N+]([O-])c1ccccc1-c1nnc2ccc3ccccc3n12,447.12
CCn1c(Sc2ncnc3ccccc23)nc2ccccc21,354.21
CCOC(=O)[C@H]1CCCN(C(=O)[C@H](C)Oc2ccccc2)C1,240.52
COc1ccc(CCn2c3c(c(=S)[nH]c2=O)CCC3)cc1OC,421.44
Cc1nc2nc(-c3ccccc3)c(-c3ccccc3)n2nc1C,391.78
COc1cc(/C=N\n2cnnc2)cc(Cl)c1O,315.44
CCOC(=O)[C@@H]1CCCN(C(=O)c2ccc(N(C)C)cc2)C1,271.55
CCOC(=O)c1ccc(Nc2nc3nonc3nc2NC)cc1,373.84
CCOc1ccc(Nn2c(N)c(O)[nH]c2=O)cc1,300.82
COC(=O)[C@H](C)Sc1nnc(-c2ccncc2)o1,292.66
Cc1ccc(C(=O)ON=C2CCC(C(C)(C)C)CC2)cc1,259.85
Cc1cc(C)cc(C[N+](C)(C)CCC(=O)c2ccc3c(c2)OCO3)c1,331.14
CC(=O)Oc1ccccc1C(=O)NCCc1ccccc1,263.7
C/C=C(\C)C(=O)O[C@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,304.0
CC[C@@H](C)c1ccc(NC(=O)CSc2nnc(C)s2)cc1,303.46
O=C(CCc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,342.24
CC(=O)c1c(C)oc2ccc(OCCN3CCCCC3)cc12,312.9
c1ccc2c(N3CCN(c4ncnc5ccccc45)CC3)ncnc2c1,301.55
COc1ccc(C(=O)Nc2ccc(N(C)C(C)=O)cc2)c(OC)c1,289.76
CC1([C@@]2(O)C[C@@H](c3ccccc3)ON2)CCCCC1,230.11
O=C(c1scc2c1CCCC2)N1CCN(c2ccc(F)cc2)CC1,340.74
Cc1nn(-c2ccccc2)c2c1[C@@H](c1ccoc1)C(C#N)=C(N)O2,268.06
O=C(O)[C@H](Cc1ccccc1)Nc1cc(-c2ccc(Cl)cc2)no1,282.33
CC[C@@H](Sc1nc2ccccc2[nH]1)C(=O)Nc1nnc(C)s1,306.18
CC(C)(CO)NC(=O)CSc1ccc(C(F)(F)F)cc1Cl,287.58
Cc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1,281.2
COC[C@H](C)NS(=O)(=O)c1c(C)cc(C)cc1C,247.05
CC(=O)Nc1cccc(-c2cc(=O)c3ccccc3o2)c1O,348.42
CCCC1=NN(C(=O)c2ccccn2)[C@@](O)(C(F)(F)F)C1,291.38
CCOC(=O)[C@H]1CCCN(C(=O)Cc2ccc(Cl)cc2)C1,235.92
O=C(CSc1ncccn1)Nc1cccc(Cl)c1,291.37
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)O)o2)c(C)c1C,262.55
COc1ccc(OCc2ccc(C(=O)Nc3nncs3)cc2)cc1,370.28
C[C@@H](Nc1nc2nonc2nc1N1CCCC1)c1ccccc1,334.6
Cc1c(C#N)c2ccccc2n1CC(=O)NCc1ccc2c(c1)OCO2,267.31
Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1C,286.89
O=C(Nc1ccc(O)c(-c2nc3ccccc3o2)c1)C1CCCCC1,327.6
CCC(=O)Nc1ccc2c(C)cc(C)nc2n1,331.25
O=[N+]([O-])c1ccc(/C=N/c2ccc(N3CCOCC3)cc2)s1,500.26
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1CCCC1,253.62
O=C(c1c[nH]c2ccccc12)[C@H](O)c1ccc(Cl)cc1,314.96
COc1ccc(C(=O)N2CCC(Cc3ccccc3)CC2)cc1OC,269.36
CN1C(=C(C#N)C#N)Sc2ccc(Cl)cc21,307.3
Nc1nc2n(n1)[C@@H](c1ccccc1)CC(c1ccccc1O)=N2,399.56
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)C(F)(F)F,316.89
CCN(CC#CC1(O)CCCCC1)c1ccccc1,267.08
CN(C[C@H]1CCCO1)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,416.1
Cc1ccc(S(=O)(=O)NCC(=O)Nc2nnc(C)s2)cc1,255.8
CCc1nnc(NC2=NS(=O)(=O)c3ccccc32)s1,308.89
O=C1[C@@H](Cc2ccc(F)cc2)Sc2nc3ccccc3n21,302.2
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)c2ccccc2C1=O,324.78
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@H]2c1ccc2c(c1)OCO2,372.74
CC1=CC(C)(C)NC(=S)N1[C@H](C)c1ccccc1,323.9
CC(=O)c1cc(CSC2=NCCN2)cs1,334.42
CCN(C(=O)CCc1ccccc1)C1CCCCC1,229.03
CC(=O)Nc1cccc(OC(=O)c2ccoc2C)c1,276.97
CCCc1c(C)nc2c(C)cccc2c1SCCC(=O)O,311.1
O=C(NC1CCCCC1)c1ccc2c3c(onc13)-c1ccccc1C2=O,459.42
COc1ccc([C@H]2Oc3ccccc3C=C2[N+](=O)[O-])cc1O,477.12
O=C1c2ccccc2C(=O)N1C[C@H](O)COc1ccc([N+](=O)[O-])cc1,325.82
Cc1cc(=O)oc2ccc(Oc3ccc(C#N)cc3[N+](=O)[O-])cc12,431.2
CCc1ccc(N2C(=O)CS(=O)(=O)[C@@H]2c2ccc(Cl)cc2)cc1,263.77
CSc1nc2ccc(NC(=O)C3CCCCC3)cc2s1,285.47
Cc1ccc(S(=O)(=O)N/N=C/c2ccccc2O)cc1,323.11
CC1=CC(C)(C)NC(=S)N1Cc1cccnc1,324.69
Cn1c(CS(=O)(=O)c2ccc(Cl)cc2)c(C#N)c2ccccc21,320.64
Cc1nonc1NCn1cnc2c1c(=O)n(C)c(=O)n2C,267.19
Cn1ccnc1Sc1nnnn1-c1ccccc1,268.14
O=C(CNc1ccc2ccccc2c1)N/N=C/c1ccc([N+](=O)[O-])cc1,634.3
Cc1ccc(C(=O)N/N=C/c2cccn2C)c(Cl)c1,338.71
C=CCn1c(-c2cccs2)nn([C@@H]2CC(=O)[C@H]3OC[C@@H]2O3)c1=S,337.7
N#C/C(=C\C1CCCCC1)c1nc(-c2ccc(Cl)cc2)cs1,350.05
COc1ccc([C@@H]2CC(C3(C)CCCCC3)=NO2)cc1,246.83
CC(C)[C@H]1NC=NN(CCOC(=O)Nc2ccccc2)C1=O,256.08
CC(C)(C)c1cc(C(=O)O)c(CN2CCCCC2)o1,323.87
Nc1ncnc2c1ncn2[C@H]1C=C[C@@H](CO)O1,247.89
O=C(COc1ccc(C2CCCCC2)cc1)Nc1ccc(Cl)cn1,303.63
COc1ccc(C[C@H](CC(=O)O)C(=O)NCc2ccccc2)cc1,248.3
C[C@@H](Nc1ccc2ccccc2c1)C(=O)N/N=C/c1ccccn1,458.79
CCCC1=NN(C(=O)c2ccccn2)[C@](O)(C(F)(F)F)C1,294.91
Nc1ncnc2c1ncn2[C@@H]1C=C[C@H](CO)O1,247.99
CN1C(=O)C[C@H](C(=O)O)[C@H]1c1cccnc1,261.15
COc1cc(SC)ccc1C(=O)N1CCc2ccccc2C1,269.33
CC1(C)OC(=O)N(C[C@@H]2CCCO2)[C@@]1(C)O,179.94
Cc1nc2sc(C(=O)c3ccccc3)c(N)c2c(C)c1Cl,386.17
Cc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1,274.9
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(NC(C)=O)c2)cc1,287.69
O=C(Cc1ccccc1)N/N=C/c1ccc(O)c2ncccc12,364.71
CCOc1ccccc1/C=N/NC(=O)c1cc(C)nc2ccccc12,360.27
C/C(=N\NC(=O)[C@H](C)Nc1ccc2ccccc2c1)c1ccccc1,346.45
O=C1NC(=S)N/C1=C/c1cccc(OCc2ccc(F)cc2)c1,425.34
COc1ccc(C(=O)Cc2cc3cccc(OC)c3oc2=O)cc1,329.86
Cc1occc1C(=O)NNC(=O)c1sc2ccccc2c1Cl,311.09
COc1ccccc1N1C(=O)c2ccc(NC(C)=O)cc2C1=O,372.39
CN(Cc1ccccc1)C(=O)C1CCCCC1,230.32
NN(CCc1ccccn1)C1=NS(=O)(=O)c2ccccc21,293.43
CC(C)c1nnc(NC(=O)c2cc3ccccc3o2)s1,299.49
COc1cccc(C=O)c1OC(=O)N1CCOCC1,341.6
Cc1cc(C(=O)N2CCC[C@H]2C(=O)O)c(C)o1,255.41
CCc1ccc(N2C(=O)CS(=O)(=O)[C@H]2c2ccc(Cl)cc2)cc1,263.76
Cc1cc(Cl)ccc1O[C@@H](C)C(=O)NN=C1CCCCCC1,267.83
O=C1CSC(NC(=O)CSc2nc3ccccc3o2)=N1,315.99
N#CCc1ccc(NC(=O)c2ccccc2Cl)cc1,294.88
CC(C)c1nnc(NC(=O)c2cccc([N+](=O)[O-])c2)s1,351.03
CCCc1ccc(-c2c(C)sc(N)c2C#N)cc1,297.19
Cc1cc(C)c(CNC(=O)c2ccc(Cl)cc2)c(=S)[nH]1,387.43
COc1ccc([C@H]2NCCc3cc(OC)c(OC)cc32)c(O)c1,262.09
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc([N+](=O)[O-])c1,402.03
O=C(O)C[C@@H]1NC(=S)N(Cc2ccccc2)C1=O,333.36
C[C@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)O)cc1,299.71
CC(=O)NN1C(=O)c2ccccc2N[C@H]1c1ccccc1O,298.46
COc1nc(-n2nc(C)cc2C)nc(-n2nc(C)cc2C)n1,277.72
NC(=O)C1CCN(Cc2c(O)ccc3ccccc23)CC1,322.8
Cn1c(SCc2ccc3c(c2)OCO3)nc2ccccc2c1=O,291.33
Cc1nc2sc(-c3ccc([N+](=O)[O-])cc3)c(N)c2c(C)c1Cl,444.86
COc1cc(C(=O)NCc2cccnc2)cc(OC)c1OC,274.59
CCOC(=O)c1ccccc1NC(=O)[C@@H](C)Oc1ccccc1,309.78
O=c1[nH]nc2nc(N3CCCCC3)nc(N3CCCCC3)n12,324.37
Cn1cnc([N+](=O)[O-])c1Oc1ccccc1,325.5
COC(=O)C1CCN(C(=O)c2cccc(OC)c2)CC1,269.32
COc1ccccc1N1CCN(S(=O)(=O)Cc2ccccc2)CC1,254.86
O=[N+]([O-])c1ccc(OC[C@H](O)CN2CCCCC2)cc1,338.07
CN(C)C(=O)Cn1c(=O)oc2ccccc21,246.79
CCOC(=O)[C@@H]1CCCN(C(=O)Cc2ccc(Cl)cc2)C1,240.14
O=C(Cn1nnc(-c2ccccc2)n1)OCc1ccc([N+](=O)[O-])cc1,345.86
CN(C)c1ccc([C@@H](O)C(=O)c2cccs2)cc1,406.87
O=C(O)Cc1c[nH]c2ccc(OCc3ccccc3)cc12,279.78
CCOC(=O)c1cccc(NC(=O)Cc2ccc(Cl)cc2)c1,282.25
COc1ccccc1CNC(=O)C1c2ccccc2Oc2ccccc21,272.08
O=C(NCCc1nc2ccccc2[nH]1)[C@H]1COc2ccccc2O1,260.78
O=S(=O)(Nc1ccncc1)c1ccc2ccccc2c1,291.84
CN(C)c1ccc(C(=O)N(Cc2ccccc2)c2ccccn2)cc1,307.14
CC1(C)CC(NS(C)(=O)=O)CC(C)(C)N1OC(=O)c1ccco1,310.7
Cc1cc(=O)c2ccc3c(C)c(C)n(C)c3c2[nH]1,321.67
CC(=O)c1c(NN2CCOCC2)oc(C)cc1=O,322.25
Nc1cc(C(F)(F)F)ccc1Sc1nc2ccccc2s1,322.5
c1ccc2c(c1)c(N1CCCCCC1)nn1nnnc21,313.69
Cc1cc2cc(-c3ccccc3)cn2c(N2CCOCC2)c1C#N,386.3
COc1cc(SC)ccc1C(=O)N(C)Cc1ccccc1,262.45
CNC(=O)OCc1c2ccncc2c(C)c2c1[nH]c1ccccc12,373.5
Nc1ccc(C(=O)NC2=NN(c3ccccc3)C(=O)C2)cc1,340.21
Cc1cc(C(=O)NCc2ccco2)ccc1[N+](=O)[O-],386.39
O=C(O)c1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,281.99
Cc1ccc(S[C@H]2CC(=O)N(c3ccc(F)cc3F)C2=O)cc1,286.82
Cc1ccc(NC(=O)N(Cc2ccccc2)[C@H](C)C2CC2)cc1,277.8
CC(C)(C)c1ccc(C(=O)C[C@H](C(=O)O)N2CCCCC2)cc1,369.09
O=C1C[C@@H](c2ccccc2F)c2cc3c(cc2N1)OCO3,293.29
CC(=O)Nc1ccc(S(=O)(=O)N(Cc2ccccc2)C(C)C)cc1,264.91
COc1ccc([C@H](O)c2nccn2Cc2ccccc2)cc1OC,257.82
CC1(C)C=C(C(N)=O)C(C)(C)N1OC(=O)c1ccccc1,324.95
CC[C@@H]1C(=O)CN1S(=O)(=O)c1ccc(C)cc1,291.47
N#C/C(=C/c1ccc(N2CCOCC2)cc1)C(=O)NC1CC1,356.08
C#C[C@](C)(CC)NS(=O)(=O)c1cc(OC)ccc1OC,278.77
CCOC(=O)c1ccc(-c2nnc(COc3cccc(C)c3)o2)cc1,353.12
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,231.55
Cc1nc2nc(SCC(=O)O)nn2c(C)c1C,300.94
Cc1nn(-c2ccc3ccccc3n2)c2c1C(=O)CC(C)(C)C2,325.56
CCc1ccc(Nc2cc(C)c3ccccc3n2)cc1,350.08
CCOc1ccccc1N1C(=O)CS[C@H]1c1ccc(Cl)cc1,265.06
COc1cc(SC)ccc1C(=O)NC1CCCC1,269.62
Cc1ccc2c(nc3s/c(=C\c4ccc(F)cc4F)c(=O)n32)c1C,416.55
CCOc1ccc2nc(SCc3ccc4c(c3)OCO4)sc2c1,278.93
CCOC(=O)[C@@H]1CCCN(C(=O)c2ccccc2OC(C)=O)C1,261.97
O=C1/C(=C\c2ccccc2O)N=C(c2ccccc2)N1c1ccccn1,401.63
C#C[C@@](C)(CC)NS(=O)(=O)c1c(C)ccc2nsnc12,339.97
C[C@@H]1CN(C(=O)c2ccc3c(c2)OCO3)O[C@H](c2ccco2)O1,272.8
CC(=O)Nc1cccc(NC(=O)[C@H](C)Oc2ccccc2)c1,264.48
COc1cc(NC(=O)Oc2ccccc2)ccc1C#N,270.72
Cc1cc(C)c2c(N)c(C(=O)N3CCOCC3)sc2n1,342.54
Cc1ccc(-c2c(C)sc(N)c2C#N)cc1C,296.91
COc1cc(SC)ccc1C(=O)N1CCN(c2ccccc2)CC1,280.48
COC(=O)c1c(NC(=O)c2cnccn2)sc2c1CC[C@@H](C)C2,385.49
O/N=C(\CSc1nc2ccccc2[nH]1)c1ccccc1,316.13
S=c1sc2c(N3CCCCC3)ncnc2n1-c1ccccc1,373.66
Cc1ccc(CN2CCC3(CC2)C(=O)NCN3c2ccccc2)cn1,289.78
COC(=O)c1ccn(COc2ccc(-c3ccccc3)cc2)n1,270.73
COc1cc2c(cc1OC)[C@H](c1ccc(C(C)(C)C)cc1)NCC2,266.69
Cn1ncc([N+](=O)[O-])c1C(=O)Nc1cccc(C(F)(F)F)c1,417.86
CCOC(=O)[C@H]1CCCN(C(=O)c2ccc(OC(C)=O)cc2)C1,273.36
COc1nc(NCc2cccnc2)nc(OC)n1,260.67
COc1ccccc1NCC(=O)N/N=C/c1ccc(O)cc1O,323.69
CC(C)[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,352.6
Cc1nc2sccn2c1-c1csc(Nc2ccccn2)n1,333.84
CCCc1sc(Nc2ccccc2OC)nc1-c1ccccc1,316.79
Cn1c(=O)c(-c2ccccc2)c2c3c(cccc31)C(=O)c1ccccc1-2,412.58
CC[C@@H](C(=O)NC[C@@H]1CCCO1)c1ccccc1,234.81
COc1ccc(Cl)cc1/C=N/NC(=O)COc1ccccc1C#N,322.71
O=C1Nc2ccccc2Oc2cc(Sc3ccccc3)ccc21,302.97
Cc1nn(-c2ccccc2)c2c1[C@H](c1ccoc1)C(C#N)=C(N)O2,268.91
Cc1cc(C)n(C(=O)c2c([N+](=O)[O-])cnn2C)n1,328.3
Cc1cccc(/C=N/NC(=O)CCc2ccccc2O)n1,313.69
Cc1cc(C)n(-c2ccccc2Cl)c(=O)c1C(=O)O,315.69
Cc1cc(C)c2c3c(cn2n1)c(=O)n(C)c(=O)n3C,390.6
CCc1ccccc1N1C(=O)CS(=O)(=O)[C@H]1c1ccc(Cl)cc1,249.13
COC(=O)C1(C(=O)OC)[C@@H](c2ccc(Cl)cc2)C1(C#N)C#N,242.75
O=C1C[C@@H](Cc2ccccc2)C(=O)N1C[C@@H]1CCCO1,252.08
CC1=NN([C@@H](C#N)c2cccc([N+](=O)[O-])c2)C(C)(C)C1,423.83
COc1ccc(COC(=O)N/N=C/c2cccc(C)n2)cc1,291.01
O=C1Nc2ccccc2C12OCC1(CO2)C[C@@H]2C=C[C@H]1C2,283.69
Cc1cc(=O)oc2c3c(ccc12)OC(=O)/C3=C\c1ccccc1,368.92
CC1=NN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@](C)(O)C1,328.68
CCOC(=O)c1c(C)n(C)c2cc(C)c(O)cc12,294.87
CCNC(=S)NCc1ccc(C(=O)O)cc1,334.91
O=C(C[C@H](Sc1ccc(Cl)cc1)C(=O)O)c1ccc(F)cc1,319.03
CCN(CC)C(=O)c1sc2nc3c(cc2c1N)CCC3,361.17
O=C(O)CCc1nn2c3ccccc3n(CC(=O)O)c2nc1=O,315.82
O=c1c2nnn(Cc3ccccc3)c2ncn1-c1ccccc1,267.05
O=c1c2ccccc2nc(-c2ccccc2F)n1CCc1ccccc1,287.52
CN(Cc1ccccc1)c1nc2ccc([N+](=O)[O-])cc2s1,343.12
O=C(Nc1ccc2ccccc2c1)/C(=C\c1ccco1)c1ccccc1,363.3
O=C1c2ccccc2C(=O)N1C[C@@H](O)COc1ccc([N+](=O)[O-])cc1,380.57
C#C[C@](C)(CC)NS(=O)(=O)c1ccc(C)c(C)c1C,242.46
C[C@@]1(O)N(Cc2ccco2)C(=O)OC12CCCCC2,203.24
CCOC(=O)C1CCN(C(=O)CCc2ccccc2)CC1,229.1
N#Cc1c(NC(=O)CSC2=NCCS2)sc2c1CCCC2,305.85
CCC(C)(C)C(=O)NCc1ccc2c(c1)OCO2,253.46
O=C1C[C@@H](Cc2ccccc2)C(=O)N1c1ncccn1,280.92
CC(=O)n1nc(/N=C(/C)O)nc1SCc1ccc([N+](=O)[O-])cc1,334.96
CC(=O)[C@H]1[C@@H]2NC(=O)N[C@@]1(C)Oc1ccccc12,296.21
CC1(C)CC(=O)c2cc(C#N)c(=O)n(-c3ccc(Cl)cc3)c2C1,322.42
CCC[C@@H]1C(=O)CC(C#N)(C#N)C(C#N)(C#N)[C@H]1c1ccccc1,301.5
Cc1ccc(C)c(-c2csc(N)c2C#N)c1,285.32
Cc1ccc(C)c(N2C(=O)C[C@H]([C@H]3CCCO3)C2=O)c1,255.41
Cc1ccc(C2=NN[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)S2)cc1,304.04
CCOC(=O)c1c(CN2CCC(C)CC2)oc2ccc(OC)cc12,314.97
Cc1sc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c(C#N)c1C,415.38
S=C(NC[C@@H]1COc2ccccc2O1)NC1CCCCC1,290.61
O=C(Nc1ccccc1F)c1cccc([N+](=O)[O-])c1C(=O)O,327.83
C[C@@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,339.05
COc1cccc(/C=N/NC(=O)COc2ccc(F)cc2)c1OC,340.04
O=C(C[C@@H](CO)NCc1ccccc1)NCc1ccccc1,245.33
C[C@@H]1CN(C(=O)c2ccc3c(c2)OCO3)O[C@H](c2cccs2)O1,289.74
CCNS(=O)(=O)c1ccc(C)c(-n2cnnn2)c1C,244.88
COc1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)cc1OC,328.11
CCOC(=O)[C@]1(C#N)C(=O)C(C#N)=C2CCCC[C@H]2[C@@H]1c1ccccc1,339.64
O=C(O)[C@H](Cc1c[nH]c2ccccc12)N[C@H]1CC(c2ccccn2)=NN1,322.81
Cc1ccccc1SCC(=O)N/N=C/c1ccc(C)c([N+](=O)[O-])c1,350.01
S=C(NC[C@H]1COc2ccccc2O1)NC1CCCCC1,288.91
CSc1nc(-c2ccccc2)nc(SC)c1C(C)=O,316.97
CC[C@@H]1C(=O)N=C(SCC(=O)NCc2ccco2)NC1=O,326.96
COc1cc2c(cc1OC)[C@H](c1ccccc1O)NCC2,256.7
O=C(Nc1ccccc1C(=O)N1CCCCCC1)c1ccc(F)cc1,300.9
CCOC(=O)c1cc(-c2nonc2N2CCOCC2)no1,331.18
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Nc1ccc2c(c1)OCO2,383.45
C/C=C(/C)C(=O)O[C@H]1Cc2c(ccc3ccc(=O)oc23)OC1(C)C,303.33
O=C(CNc1ccc(Cl)cc1)N/N=C/c1cccc([N+](=O)[O-])c1,379.57
CCOC(=O)CC1(CNC(=O)c2ccccc2)CCCCC1,273.92
COc1ccc(C(=O)[C@@H](C)Sc2nc3ccccc3[nH]2)cc1,350.55
COC(=O)CC1=C[C@](C)(CC(=O)OC)C(C#N)(C#N)C(N)=C1C#N,321.43
O=C(CCc1ccccc1)N/N=C/c1cccc(Oc2ccccc2)c1,307.16
Cc1ccccc1NC(=O)OCCn1c([N+](=O)[O-])cnc1C,363.69
NS(=O)(=O)c1ccc(-n2cccc2/C=N/n2cnnc2)cc1,330.06
Cc1cc(C)c(C#N)c(Nc2ccc(Oc3ccccc3)cc2)n1,317.67
Cc1c(C)n(C)c2c1ccc1c(C(F)(F)F)cc(=O)[nH]c12,357.86
Cc1cc(-c2ccccc2)nc(SCc2ccccc2)c1C#N,340.21
CCOC(=O)CSc1cc(Cl)c2cccc(C)c2n1,320.6
CN(C(=O)CSc1ccccc1C(=O)O)c1ccccc1,348.97
C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CCC21OCCO1,247.66
COc1ccccc1/C=C1\C(=O)ON=C1c1ccccc1[N+](=O)[O-],429.56
Cc1cc(C)n(C)c(=O)c1C(=O)Nc1ccccc1Cl,321.8
CCN(C(=O)c1ccc(OC)cc1)C1CCCCC1,261.71
O=C(O)[C@@H]1CS[C@H](c2ccc(OCc3cccc(F)c3)cc2)N1,271.82
O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)[C@H](O)c1ccccc1,324.05
NC(=O)Cn1c(SC2CCCCC2)nc2ccccc21,268.16
Cc1ccc(-c2cc3cc(C)c(C#N)c(N4CCCCCC4)n3c2)cc1,379.15
Cc1c(NC(=O)c2cc(=O)[nH]c(O)n2)c(=O)n(-c2ccccc2)n1C,352.5
COc1ccccc1/C=C1/C(=O)ON=C1c1ccc(OC)c(OC)c1,468.91
CCOC(=O)c1nn(-c2cccc(Cl)c2)cc1C(=O)c1ccco1,340.73
COc1ccc([C@H]2SCC(=O)N2c2nc3ccccc3s2)cc1,285.69
C[C@H]1CCN(C(=O)N2CCCC2)C[C@H]1N(C)c1ncnc2[nH]ccc12,264.35
COC(=O)c1nnn(-c2nonc2N)c1C(C)(C)C,274.43
Nc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,325.21
O=C(N/N=C/c1ccccc1F)[C@H](O)c1ccccc1,313.9
Cc1cc(C(=O)NCc2oc(C(C)(C)C)cc2C(=O)O)c(C)o1,286.63
COc1cc(N2CCOCC2)ccc1/C=N/NC(N)=S,382.27
Cn1ccc(C(=O)NNC(=O)c2ccccc2)n1,272.7
Nc1nc(-c2ccccc2)c(-c2ccc([N+](=O)[O-])cc2)s1,423.41
CC(NNC(=O)c1cccs1)=C1C(=O)CC(C)(C)CC1=O,330.27
Cc1ccc(CNC(=O)c2ccc(N(C)C)cc2)cc1,274.93
c1coc(CNc2nc3nonc3nc2NCc2ccco2)c1,339.67
Cc1ccccc1NC(=O)[C@H]1CC(=O)OC12CCCCC2,246.63
CC(=O)NN1C(=O)c2ccccc2N[C@@H]1c1ccccc1O,318.44
CCOC(=O)C1CCN(C(=O)c2ccccc2OC(C)=O)CC1,262.43
CCC[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,318.61
Cc1nnc(NC(=O)COC(=O)c2ccco2)s1,299.19
O=C1O[C@H](Nc2ccc(OC(F)(F)F)cc2)c2ccccc21,317.45
C[C@]12CCC(=O)N1c1ccccc1C(=O)N2c1ccccc1,285.94
CCOc1nc(N2CCOCC2)nc(-n2nnc(C(C)=O)c2C)n1,328.01
CCOc1ccc([C@H]2NCCc3cc(OCC)c(OC)cc32)cc1,263.59
C#C[C@@](C)(O)CCc1ccc2c(c1)OCO2,253.43
Cc1cc(C)cc(NC(=O)CSc2nncn2C)c1,276.52
CCCC(=O)c1ccc(N2CCN(C(=O)CC)CC2)c(F)c1,333.68
COc1ccc(Cl)cc1C(=O)N1CCN(c2ccc(F)cc2)CC1,321.67
CCNc1nc(C#N)nc(N2CCOCC2)n1,300.51
COc1cc(C(=O)N(C)Cc2ccccc2)cc(OC)c1OC,265.69
O=C(O)c1ccccc1NS(=O)(=O)c1cccc2nsnc12,365.88
C[C@H](NS(=O)(=O)c1cccc2nsnc12)C(=O)O,389.34
COC(=O)c1ccc([C@H]2C(C#N)=C(N)OC(C)=C2C(C)=O)cc1,342.7
Cn1c(=O)n(-c2ccc(S(N)(=O)=O)cc2)c(=O)n1C,252.19
CCOC(=O)C1=NN(c2ccccc2)[C@H](c2ccccc2)CC1=O,404.46
CCOC(=O)c1sc(NC(=O)c2ccc(Cl)s2)nc1C,328.9
O=C(NNC(=O)c1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1,358.53
O=C(CNC(=O)c1ccccc1)OC1CCCCC1,274.88
O=C(N[C@H](c1ccccc1)n1nnc2ccccc21)c1ccccc1,264.91
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCCc1nc2ccccc2[nH]1,426.23
CCn1c(SCC(=O)NC2CCCCC2)nc2ccccc21,262.52
N#CC1=C(N)Oc2[nH]nc(-c3ccc(F)cc3)c2[C@@H]1c1ccoc1,257.75
Cc1cc(C)c(NC(=O)[C@H]2CCCN2CCC(C)C)c(C)c1,252.25
Nc1nonc1-c1noc(Cn2nnc3ccccc32)n1,308.25
Cn1c(=O)n(C)c(=O)n(CC(=O)N2CCCCC2)c1=O,214.79
CCC[C@H]1C(=O)CC(C#N)(C#N)C(C#N)(C#N)[C@H]1c1ccccc1,294.81
